date,HIS_all_norm,HIS_all_norm_MA12,HIS_threats_norm,HIS_threats_norm_MA12,HIS_acts_norm,HIS_acts_norm_MA12
2015-03,38.5533163280732,45.84773098982433,39.1814819965174,40.76031413517558,36.8956818952361,42.25688203071847
2015-04,50.1420175866788,47.64102451525591,45.206965721511,42.61085385532037,46.6806781011007,44.45975965511004
2015-05,33.067708908192,44.31298938231507,17.3929598987913,38.92296108433494,24.0774651754793,40.53024948705933
2015-06,58.4341525189755,46.38019780140443,59.2061048740603,41.20753484749032,36.5642039532933,40.89544978008215
2015-07,37.7709035578189,46.28130581859529,39.0974590336953,41.47195273781714,30.4444636806415,40.50191072284975
2015-08,56.4320730924114,47.32272853932079,50.6207254858818,41.42641838947243,46.8081824497133,40.55111247349624
2015-09,28.1688096741897,46.85253182977038,31.4934483672205,41.54411564925967,29.1214924913438,40.64813902499368
2015-10,38.1191610010081,43.79905478254938,33.9306400116353,39.79220058418036,27.8889999752397,37.23044359269724
2015-11,51.5021490109611,44.19362674486991,43.4554476985444,39.76635799864098,50.7569225167871,37.50894933528101
2015-12,56.7388582881806,44.68236365579138,55.1930515257698,40.70972018359482,39.2406018155036,37.22036833263102
2016-01,110.919040649681,48.61623238128623,133.455094211369,46.89903767108405,90.2654070571542,39.86577426118173
2016-02,57.5808405610136,51.45241926476533,73.6353483481438,51.82239393109499,43.3912785918594,41.84461480861267
2016-03,43.8592627926715,51.89458147014852,43.4520784893428,52.17827697216378,28.5720520567331,41.15097898873741
2016-04,39.2706654380111,50.98863545775954,38.2824499666512,51.60123399259212,28.1984890569842,39.61079656839438
2016-05,44.1646589967376,51.91338129847167,33.9903020552502,52.9843458389637,28.0245341585991,39.93971898365436
2016-06,57.7087888559037,51.85293432654903,59.0210442001896,52.96892411614113,42.6758323073211,40.44902134649001
2016-07,48.0353097581452,52.70830150990955,46.9462561207497,53.62299054006234,37.3685353574231,41.02602731955515
2016-08,48.3798672973887,52.03728436032432,51.8361798303779,53.72427840210367,37.2589555164793,40.23025840845231
2016-09,36.594856427247,52.7394549230791,37.5191812232746,54.22642280677486,27.6362725497755,40.10649007998828
2016-10,37.0687112448384,52.65191744339828,35.15926010827,54.32880781482774,34.2223268423259,40.63426731891214
2016-11,48.4797813180991,52.40005346899313,32.3061563770529,53.39970020470346,38.4741923637564,39.61070647282624
2016-12,39.3929616000612,50.95456207831651,34.7188582227741,51.69351742945381,34.9863783464262,39.25618785040313
2017-01,44.8045169594296,45.44501843746222,31.5651961074978,43.20269258746455,33.7964422509761,34.55044078322162
2017-02,34.3860710158133,43.5121209753622,34.4096456404936,39.9338840284937,30.0419264744544,33.43799477343786
2017-03,55.3504170456471,44.46971716311017,48.8775111676834,40.38600341835542,49.478010730593,35.18015799625952
2017-04,43.2140476091031,44.7983323440345,39.2067528527001,40.46302865885949,34.0186623140302,35.66517243434669
2017-05,22.1374627110195,42.96273265355799,18.8356670430815,39.20014240784543,20.3708102267785,35.02736210669497
2017-06,38.3682297587229,41.35101939545959,31.9331166248284,36.94281510989867,32.5826722866938,34.18626543830937
2017-07,42.5352253977675,40.89267903209478,36.9821722874496,36.11247479045699,37.5237926725812,34.19920354790587
2017-08,37.4364326047662,39.98072614104291,48.7555315587649,35.85575410115591,25.0407611722452,33.18102068588637
2017-09,37.8511446018946,40.08541682226355,36.6928662798895,35.78689452254049,30.0758442702454,33.38431832925886
2017-10,31.4636595592757,39.61832918179999,27.4262717660619,35.14247882735648,25.360638758512,32.64584432227436
2017-11,46.0294735130767,39.41413686471478,42.9542749606993,36.02982204266034,30.9700874640972,32.02050224730277
2017-12,52.3377676893983,40.49287070549288,49.4285522985201,37.25562988230585,37.1385992103506,32.19985398596313
2018-01,149.165042079145,49.18958113213582,128.190210935486,45.30771445130486,138.709980027856,40.94264880070313
2018-02,74.917426275421,52.56719407043646,81.3543365759165,49.21977202925677,54.4802326665706,42.97917431671281
2018-03,74.2702120856683,54.1438436571049,64.384347784824,50.51200841401849,56.3313408089739,43.55028515657789
2018-04,84.8573622061427,57.61411987352486,84.2794678094855,54.26806799375061,51.9048746469078,45.04080285098436
2018-05,79.517559430339,62.39579460013482,74.7354245329708,58.92638111790804,48.3019198303675,47.3683953179501
2018-06,63.8764120738335,64.52147645972737,51.7277673951974,60.57593534877213,47.0959719927565,48.57783696012199
2018-07,86.2472952111641,68.16414894417709,91.3405887180694,65.10580338465711,70.5013110268022,51.32596348964041
2018-08,58.5115942770511,69.9204124168675,68.6011951099004,66.75960868058507,53.4184738494646,53.69077287940869
2018-09,49.9378494784831,70.92763782324987,46.0888667728447,67.54260872166466,44.551294467347,54.89706039583383
2018-10,68.5700218914009,74.0198346842603,59.4516793359084,70.21139268581854,48.5521560188293,56.82968683419361
2018-11,81.0945216216986,76.94192202664546,73.5011912274609,72.756969041382,60.7742576474074,59.31336768280278
2018-12,69.6019174896041,78.38060117666261,58.9194349916402,73.54787593247535,48.5391467109032,60.26341330784883
2019-01,69.7359563123618,71.76151069609735,64.5999133267105,68.24868446507739,61.2117803582818,53.80523000205098
2019-02,111.224651876807,74.78711282954619,116.23148016703,71.15511309767018,91.7556667629798,56.91151617675175
2019-03,62.042835944686,73.76816481779765,56.6550395775543,70.51100408039771,50.5866045225286,56.43278815288131
2019-04,55.6865200338264,71.33726130343797,56.4397022724352,68.19102361897684,40.8093638852604,55.50816225607736
